frame,p1_x,p1_y,p2_x,p2_y,p3_x,p3_y,p4_x,p4_y,p5_x,p5_y,p6_x,p6_y,p7_x,p7_y,p8_x,p8_y,p9_x,p9_y,p10_x,p10_y,p11_x,p11_y,p12_x,p12_y,p15_x,p15_y,p16_x,p16_y,p17_x,p17_y,p19_x,p19_y
0,3002,1481,2488,1456,1694,1260,2018,1323,1375,1244,91,1008,862,1175,3485,591,2314,1964,471,1135,1114,1184
1,3001,1481,2487,1450,1693,1260,2019,1322,1375,1244,90,1008,862,1175,3482,591,2311,1964,472,1139,1114,1183
2,3002,1481,2489,1450,1693,1261,2019,1322,1375,1245,90,1008,864,1175,3482,590,2309,1964,472,1140,1114,1182
3,3002,1481,2490,1450,1693,1261,2021,1322,1375,1245,91,1009,866,1173,3481,590,2306,1964,473,1141,1114,1183
4,3003,1481,2491,1438,1694,1261,2023,1322,1374,1243,90,1009,869,1172,3479,590,2304,1964,475,1143,1115,1180
5,3003,1481,2492,1427,1698,1262,2023,1321,1374,1243,90,1009,872,1171,3478,590,2303,1963,475,1140,1115,1180
6,3003,1481,2492,1424,1696,1262,2024,1321,1374,1242,89,1009,873,1172,3476,591,2301,1964,475,1141,1115,1179
7,3003,1481,2493,1423,1697,1262,2026,1321,1374,1242,88,1009,876,1172,3475,591,2299,1963,478,1137,1115,1180
8,3002,1481,2493,1421,1698,1262,2027,1321,1373,1242,88,1007,878,1171,3474,592,2297,1963,484,1132,1115,1180
9,3002,1482,2493,1421,1698,1262,2028,1322,1373,1242,87,1005,881,1171,3473,592,2294,1962,485,1128,1114,1180
10,3001,1482,2493,1422,1696,1263,2029,1322,1374,1242,88,1003,882,1171,3473,593,2292,1962,494,1127,1109,1179
11,3001,1483,2493,1422,1698,1263,2030,1321,1373,1242,88,1001,882,1171,3472,593,2290,1962,499,1129,1108,1180
12,3002,1483,2493,1422,1699,1263,2029,1321,1373,1243,87,998,880,1171,3472,591,2289,1961,505,1129,1107,1181
13,3002,1483,2491,1424,1699,1263,2028,1320,1374,1243,86,995,879,1171,3471,590,2287,1961,509,1128,1108,1182
14,3002,1483,2489,1425,1696,1263,2027,1320,1373,1243,86,993,878,1171,3470,590,2285,1961,514,1130,1108,1182
15,3001,1483,2487,1424,1698,1263,2026,1322,1374,1243,85,992,876,1171,3470,587,2283,1961,517,1133,1108,1182
16,3001,1483,2484,1418,1698,1263,2026,1322,1374,1244,84,992,875,1172,3469,587,2281,1961,520,1130,1108,1182
17,3000,1483,2482,1414,1698,1263,2025,1325,1374,1244,83,992,873,1174,3468,587,2280,1961,523,1130,1108,1182
18,3000,1484,2480,1412,1698,1263,2025,1325,1375,1245,82,992,872,1176,3468,589,2279,1961,528,1129,1109,1182
19,3000,1483,2479,1410,1698,1263,2025,1325,1374,1245,81,992,871,1176,3466,587,2277,1961,529,1128,1110,1181
20,3000,1483,2479,1409,1695,1262,2025,1325,1374,1245,78,993,871,1176,3465,587,2276,1960,531,1128,1110,1180
21,3000,1483,2477,1403,1697,1262,2024,1325,1374,1244,76,994,870,1176,3465,586,2275,1960,532,1128,1111,1179
22,2999,1483,2475,1397,1698,1262,2024,1326,1374,1244,75,995,870,1176,3464,586,2274,1960,534,1125,1113,1179
23,2998,1483,2473,1398,1698,1262,2023,1324,1374,1244,74,996,867,1177,3463,588,2273,1961,534,1125,1114,1178
24,2998,1482,2472,1398,1698,1261,2022,1322,1374,1245,74,996,866,1179,3463,588,2271,1961,534,1124,1116,1174
25,2997,1482,2472,1400,1698,1261,2021,1322,1373,1245,73,996,864,1179,3463,589,2271,1961,534,1122,1118,1174
26,2997,1482,2472,1397,1698,1261,2018,1322,1373,1246,72,996,863,1182,3462,590,2270,1961,533,1122,1120,1175
27,2999,1482,2471,1392,1698,1260,2015,1321,1374,1247,70,996,861,1184,3461,590,2270,1961,533,1123,1122,1179
28,2999,1484,2471,1387,1698,1260,2012,1321,1374,1246,69,996,859,1183,3460,588,2269,1961,534,1123,1124,1180
29,2999,1484,2471,1385,1694,1261,2010,1320,1374,1246,69,996,858,1180,3460,588,2270,1962,535,1123,1125,1178
30,3000,1484,2470,1381,1693,1261,2008,1318,1375,1246,70,996,856,1177,3459,588,2269,1962,537,1123,1126,1177
31,3001,1483,2471,1379,1696,1261,2008,1315,1375,1246,70,997,853,1176,3459,588,2270,1962,538,1123,1126,1179
32,3003,1483,2471,1375,1698,1261,2006,1315,1376,1247,70,997,851,1175,3459,588,2269,1962,539,1124,1125,1179
33,3004,1483,2471,1372,1698,1261,2005,1314,1377,1247,70,997,849,1174,3458,589,2269,1962,541,1124,1126,1181
34,3005,1483,2473,1373,1698,1261,2004,1314,1377,1246,69,996,848,1173,3457,590,2267,1962,541,1125,1125,1182
35,3006,1482,2473,1371,1698,1262,2003,1315,1377,1244,68,996,844,1175,3457,591,2266,1961,542,1124,1126,1182
36,3007,1484,2475,1369,1698,1261,2002,1314,1377,1245,68,995,840,1178,3456,591,2264,1960,542,1124,1126,1185
37,3007,1484,2477,1370,1698,1262,2002,1314,1377,1245,68,995,838,1177,3456,592,2262,1960,542,1121,1128,1187
38,3008,1482,2478,1370,1699,1262,2002,1314,1377,1244,68,994,837,1177,3457,591,2261,1960,543,1120,1129,1184
39,3008,1480,2480,1370,1699,1262,2001,1314,1378,1244,63,992,837,1178,3456,591,2261,1960,543,1118,1129,1183
40,3009,1478,2481,1370,1699,1263,2000,1314,1379,1244,62,991,838,1180,3456,590,2261,1961,541,1117,1130,1181
41,3011,1478,2482,1370,1696,1261,1999,1314,1380,1244,62,989,840,1182,3454,591,2261,1961,540,1118,1131,1180
42,3013,1477,2484,1370,1698,1262,1998,1313,1381,1245,60,988,843,1182,3453,591,2261,1961,539,1118,1130,1181
43,3013,1475,2486,1369,1699,1262,1996,1312,1381,1245,59,988,843,1179,3452,590,2262,1960,538,1119,1131,1182
44,3013,1471,2488,1369,1699,1262,1994,1312,1381,1245,58,987,847,1179,3452,590,2262,1960,538,1119,1132,1181
45,3014,1469,2490,1368,1699,1263,1993,1314,1381,1245,57,988,848,1180,3452,590,2263,1960,538,1119,1132,1181
46,3014,1467,2490,1367,1699,1263,1993,1314,1381,1244,56,988,850,1180,3450,592,2263,1960,537,1119,1133,1182
47,3014,1466,2490,1366,1699,1263,1992,1315,1381,1244,56,989,851,1178,3449,592,2263,1960,537,1118,1134,1184
48,3013,1467,2491,1364,1699,1261,1991,1316,1381,1244,57,989,853,1181,3449,594,2263,1960,536,1118,1135,1184
49,3013,1465,2490,1364,1698,1261,1991,1316,1381,1244,59,990,855,1183,3450,594,2263,1961,535,1117,1136,1185
50,3012,1465,2490,1364,1698,1261,1991,1315,1381,1242,60,990,856,1184,3450,595,2263,1961,535,1116,1138,1184
51,3011,1464,2490,1363,1698,1262,1990,1315,1382,1241,61,990,858,1184,3451,596,2263,1962,534,1117,1140,1183
52,3010,1464,2488,1364,1698,1262,1989,1317,1382,1241,62,990,859,1181,3451,596,2262,1962,533,1119,1142,1186
53,3008,1464,2490,1363,1698,1262,1989,1316,1382,1242,64,990,862,1178,3451,596,2259,1963,532,1120,1144,1187
54,3007,1463,2490,1362,1699,1262,1990,1316,1383,1244,66,990,866,1175,3451,596,2255,1964,531,1120,1145,1186
55,3007,1462,2490,1359,1699,1263,1991,1318,1384,1245,67,990,870,1173,3451,596,2251,1964,529,1120,1147,1187
